Keyword Search,Company Name,Start Date,End Date,Funding Amount,Phase,Program,Solicitation Number,Source Link
"Revolve Biotechnologies, Inc.","Revolve Biotechnologies, Inc.",08/01/2015,07/31/2016,"$448,212.00",Phase I,SBIR,PA14-197,https://legacy.www.sbir.gov/sbirsearch/detail/1045171
SCANOGEN INC.,SCANOGEN INC.,08/17/2023,07/31/2026,"$999,966.00",Phase II,SBIR,PA22-176,https://legacy.www.sbir.gov/sbirsearch/detail/2511629
SCANOGEN INC.,SCANOGEN INC.,06/09/2023,05/31/2026,"$999,995.00",Phase II,SBIR,PA21-259,https://legacy.www.sbir.gov/sbirsearch/detail/2512775
SCANOGEN INC.,SCANOGEN INC.,05/01/2022,04/30/2023,"$298,601.00",Phase I,SBIR,PA21-259,https://legacy.www.sbir.gov/sbirsearch/detail/2338935
SCANOGEN INC.,SCANOGEN INC.,02/07/2020,01/31/2023,"$2,982,842.00",Phase II,SBIR,PA18-574,https://legacy.www.sbir.gov/sbirsearch/detail/1909989
SCANOGEN INC.,SCANOGEN INC.,02/13/2017,01/31/2021,"$2,996,389.00",Phase II,SBIR,PA16-302,https://legacy.www.sbir.gov/sbirsearch/detail/1248645
SCANOGEN INC.,SCANOGEN INC.,05/15/2017,04/30/2020,"$599,334.00",Phase I,SBIR,PA16-302,https://legacy.www.sbir.gov/sbirsearch/detail/1305129
SCANOGEN INC.,SCANOGEN INC.,06/01/2016,04/30/2018,"$224,996.00",Phase I,SBIR,PA15-269,https://legacy.www.sbir.gov/sbirsearch/detail/1163085
SCANOGEN INC.,SCANOGEN INC.,01/01/2016,02/10/2017,"$1,223,273.00",Phase I,SBIR,PA14-071,https://legacy.www.sbir.gov/sbirsearch/detail/1163327
SCANOGEN INC.,SCANOGEN INC.,07/01/2015,06/30/2016,"$289,322.00",Phase I,SBIR,PA14-071,https://legacy.www.sbir.gov/sbirsearch/detail/1031117
SCANOGEN INC.,SCANOGEN INC.,05/15/2014,04/30/2016,"$599,760.00",Phase I,SBIR,PA10-123,https://legacy.www.sbir.gov/sbirsearch/detail/1029363
SeeHear LLC,SeeHear LLC,09/01/2019,08/31/2021,"$1,000,757.00",Phase II,SBIR,PA18-573,https://legacy.www.sbir.gov/sbirsearch/detail/1685799
SeeHear LLC,SeeHear LLC,06/01/2017,11/30/2018,"$148,746.00",Phase I,SBIR,PA16-302,https://legacy.www.sbir.gov/sbirsearch/detail/1305299
SeeHear LLC,SeeHear LLC,09/01/2017,08/31/2019,"$147,919.00",Phase I,SBIR,PA16-302,https://legacy.www.sbir.gov/sbirsearch/detail/1322891
Xopolis LLC,Xopolis LLC,02/01/2019,01/31/2020,"$214,218.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1585263
MICROSPHERE MATERIAL SOLUTIONS LLC,MICROSPHERE MATERIAL SOLUTIONS LLC,05/28/2020,09/14/2023,"$1,529,350.00",Phase II,SBIR,18.1,https://legacy.www.sbir.gov/sbirsearch/detail/1927133
MICROSPHERE MATERIAL SOLUTIONS LLC,MICROSPHERE MATERIAL SOLUTIONS LLC,07/10/2018,10/21/2019,"$124,273.00",Phase I,SBIR,18.1,https://legacy.www.sbir.gov/sbirsearch/detail/1603697
"ION STORAGE SYSTEMS, INC.","ION STORAGE SYSTEMS, INC.",07/10/2023,07/09/2024,"$200,000.00",Phase I,SBIR,DE-FOA-0002903,https://legacy.www.sbir.gov/sbirsearch/detail/2476903
"Epigenos Bioscience, Inc.","Epigenos Bioscience, Inc.",01/01/2022,12/31/2022,"$263,372.00",Phase I,STTR,PA20-265,https://legacy.www.sbir.gov/sbirsearch/detail/2298773
"Epigenos Bioscience, Inc.","Epigenos Bioscience, Inc.",09/16/2021,09/15/2022,"$350,000.00",Phase I,STTR,PA20-265,https://legacy.www.sbir.gov/sbirsearch/detail/2188199
"Epigenos Bioscience, Inc.","Epigenos Bioscience, Inc.",04/01/2020,03/31/2021,"$251,236.00",Phase I,STTR,PA19-270,https://legacy.www.sbir.gov/sbirsearch/detail/1912035
WORD OF MOUTH TECHNOLOGIES INC.,WORD OF MOUTH TECHNOLOGIES INC.,10/01/2023,09/30/2024,"$274,660.00",Phase I,SBIR,NSF 23-515,https://legacy.www.sbir.gov/sbirsearch/detail/2481657
NEW INTEGRATION PHOTONICS,NEW INTEGRATION PHOTONICS,07/27/2023,09/02/2024,"$149,576.00",Phase I,STTR,STTR_23_P1,https://legacy.www.sbir.gov/sbirsearch/detail/2538449
NEW INTEGRATION PHOTONICS,NEW INTEGRATION PHOTONICS,08/02/2023,02/02/2024,"$148,913.00",Phase I,SBIR,SBIR_23_P1,https://legacy.www.sbir.gov/sbirsearch/detail/2539021
NEW INTEGRATION PHOTONICS,NEW INTEGRATION PHOTONICS,08/31/2020,03/01/2021,"$124,668.00",Phase I,SBIR,SBIR_20_P1,https://legacy.www.sbir.gov/sbirsearch/detail/1882093
"Biobot Analytics, Inc.","Biobot Analytics, Inc.",01/15/2021,12/31/2022,"$1,336,341.00",Phase II,SBIR,PA20-272,https://legacy.www.sbir.gov/sbirsearch/detail/2192047
"Biobot Analytics, Inc.","Biobot Analytics, Inc.",04/15/2020,03/31/2021,"$212,327.00",Phase I,SBIR,DA20-021,https://legacy.www.sbir.gov/sbirsearch/detail/1910651
Dow Pharmaceutical Sciences,Dow Pharmaceutical Sciences,,,"$910,656.00",Phase II,SBIR,PHS2005-2,https://legacy.www.sbir.gov/sbirsearch/detail/148622
Dow Pharmaceutical Sciences,Dow Pharmaceutical Sciences,,,"$86,650.00",Phase I,SBIR,PHS2005-2,https://legacy.www.sbir.gov/sbirsearch/detail/148624
Dow Pharmaceutical Sciences,Dow Pharmaceutical Sciences,,,"$100,000.00",Phase I,SBIR,PHS2004-2,https://legacy.www.sbir.gov/sbirsearch/detail/148620
"NANODYNAMICS-88, INC.","NANODYNAMICS-88, INC.",10/26/2006,10/26/2008,"$729,942.00",Phase II,SBIR,2005.2,https://legacy.www.sbir.gov/sbirsearch/detail/242985
"NANODYNAMICS-88, INC.","NANODYNAMICS-88, INC.",,,"$99,971.00",Phase I,SBIR,NSF 05-557,https://legacy.www.sbir.gov/sbirsearch/detail/242991
"NANODYNAMICS-88, INC.","NANODYNAMICS-88, INC.",12/14/2005,04/13/2006,"$119,932.00",Phase I,SBIR,2005.2,https://legacy.www.sbir.gov/sbirsearch/detail/242983
"NANODYNAMICS-88, INC.","NANODYNAMICS-88, INC.",04/21/2004,04/25/2005,"$99,999.00",Phase I,SBIR,2004.1,https://legacy.www.sbir.gov/sbirsearch/detail/242981
"NANODYNAMICS-88, INC.","NANODYNAMICS-88, INC.",,,"$100,000.00",Phase I,STTR,,https://legacy.www.sbir.gov/sbirsearch/detail/242979
"NANODYNAMICS-88, INC.","NANODYNAMICS-88, INC.",,,"$65,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/242976
"NANODYNAMICS-88, INC.","NANODYNAMICS-88, INC.",,,"$729,987.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/242974
"NANODYNAMICS-88, INC.","NANODYNAMICS-88, INC.",,,"$749,834.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/242970
"NANODYNAMICS-88, INC.","NANODYNAMICS-88, INC.",,,"$120,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/242972
"NANODYNAMICS-88, INC.","NANODYNAMICS-88, INC.",,,"$99,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/242968
"NANODYNAMICS, INC.","NANODYNAMICS, INC.",01/16/2008,07/16/2008,"$119,997.00",Phase I,SBIR,2007.2,https://legacy.www.sbir.gov/sbirsearch/detail/357575
"NANODYNAMICS, INC.","NANODYNAMICS, INC.",07/03/2008,01/03/2009,"$99,333.00",Phase I,SBIR,2008.1,https://legacy.www.sbir.gov/sbirsearch/detail/357580
"NANODYNAMICS, INC.","NANODYNAMICS, INC.",12/02/2008,12/02/2010,"$364,967.00",Phase II,SBIR,2007.2,https://legacy.www.sbir.gov/sbirsearch/detail/357582
"NANODYNAMICS, INC.","NANODYNAMICS, INC.",,,"$149,988.00",Phase I,STTR,NSF 06-553,https://legacy.www.sbir.gov/sbirsearch/detail/357578
"NANODYNAMICS, INC.","NANODYNAMICS, INC.",02/27/2006,02/27/2008,"$729,205.00",Phase II,SBIR,2004.3,https://legacy.www.sbir.gov/sbirsearch/detail/357571
"NANODYNAMICS, INC.","NANODYNAMICS, INC.",07/27/2005,10/29/2007,"$671,114.00",Phase II,SBIR,2004.1,https://legacy.www.sbir.gov/sbirsearch/detail/357567
"NANODYNAMICS, INC.","NANODYNAMICS, INC.",12/22/2004,06/22/2005,"$119,527.00",Phase I,SBIR,2004.3,https://legacy.www.sbir.gov/sbirsearch/detail/357569
"NANODYNAMICS, INC.","NANODYNAMICS, INC.",06/15/2004,12/15/2004,"$99,940.00",Phase I,SBIR,2004.1,https://legacy.www.sbir.gov/sbirsearch/detail/357565
"NANODYNAMICS, INC.","NANODYNAMICS, INC.",02/01/2005,08/01/2005,"$99,797.00",Phase I,SBIR,2004.3,https://legacy.www.sbir.gov/sbirsearch/detail/357573
"AMIRA LEARNING, INC.","AMIRA LEARNING, INC.",05/01/2021,04/30/2022,"$256,580.00",Phase I,SBIR,PA19-270,https://legacy.www.sbir.gov/sbirsearch/detail/2185461
"GLYCOMIRA, LLC","GLYCOMIRA, LLC",09/01/2023,08/31/2025,"$304,921.00",Phase I,STTR,PA22-178,https://legacy.www.sbir.gov/sbirsearch/detail/2503649
"GLYCOMIRA, LLC","GLYCOMIRA, LLC",09/20/2021,02/29/2024,"$2,826,053.00",Phase II,SBIR,PAR20-129,https://legacy.www.sbir.gov/sbirsearch/detail/2190133
"GLYCOMIRA, LLC","GLYCOMIRA, LLC",06/24/2021,05/31/2023,"$1,975,971.00",Phase II,SBIR,PA20-260,https://legacy.www.sbir.gov/sbirsearch/detail/2190207
"GLYCOMIRA, LLC","GLYCOMIRA, LLC",02/06/2018,01/31/2021,"$2,406,859.00",Phase II,SBIR,PA17-302,https://legacy.www.sbir.gov/sbirsearch/detail/1566871
"GLYCOMIRA, LLC","GLYCOMIRA, LLC",08/01/2016,02/05/2018,"$297,614.00",Phase I,SBIR,PA15-269,https://legacy.www.sbir.gov/sbirsearch/detail/1196597
"GLYCOMIRA, LLC","GLYCOMIRA, LLC",09/01/2016,08/31/2019,"$746,312.00",Phase II,SBIR,PA15-269,https://legacy.www.sbir.gov/sbirsearch/detail/1198669
"GLYCOMIRA, LLC","GLYCOMIRA, LLC",,,"$199,997.00",Phase I,SBIR,PA13-088,https://legacy.www.sbir.gov/sbirsearch/detail/705535
"GLYCOMIRA, LLC","GLYCOMIRA, LLC",09/15/2013,06/30/2016,"$1,507,000.00",Phase II,SBIR,PA12-088,https://legacy.www.sbir.gov/sbirsearch/detail/1047277
"GLYCOMIRA, LLC","GLYCOMIRA, LLC",,,"$210,000.00",Phase I,SBIR,PA10-050,https://legacy.www.sbir.gov/sbirsearch/detail/368155
"GLYCOMIRA, LLC","GLYCOMIRA, LLC",,,"$210,000.00",Phase I,SBIR,PA10-050,https://legacy.www.sbir.gov/sbirsearch/detail/368269
"MIRA DX, Inc.","MIRA DX, Inc.",,,"$1,999,999.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1465311
"MIRA DX, Inc.","MIRA DX, Inc.",,,"$299,957.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/970569
"Mira Labs, Inc.","Mira Labs, Inc.",09/10/2020,03/15/2022,"$702,351.00",Phase II,SBIR,19.1,https://legacy.www.sbir.gov/sbirsearch/detail/1928005
"Mira Labs, Inc.","Mira Labs, Inc.",01/31/2019,01/31/2020,"$49,551.00",Phase I,SBIR,18.3,https://legacy.www.sbir.gov/sbirsearch/detail/1853009
"Mira Labs, Inc.","Mira Labs, Inc.",03/06/2019,06/04/2019,"$49,551.00",Phase I,SBIR,19.1,https://legacy.www.sbir.gov/sbirsearch/detail/1855093
"Mira Labs, Inc.","Mira Labs, Inc.",08/02/2019,10/31/2021,"$1,499,462.00",Phase II,SBIR,19.2,https://legacy.www.sbir.gov/sbirsearch/detail/1935741
"MIRA Medicine, Inc","MIRA Medicine, Inc",07/01/2014,12/31/2014,"$150,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/704432
"Mira, Inc","Mira, Inc",,,"$49,567.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/236557
MIRADA TECHNOLOGIES INC,MIRADA TECHNOLOGIES INC,04/15/2019,03/31/2021,"$749,740.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1644299
MIRADA TECHNOLOGIES INC,MIRADA TECHNOLOGIES INC,01/01/2018,06/30/2018,"$224,962.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1499841
Mirage Systems,Mirage Systems,05/21/2018,05/20/2020,"$1,499,321.00",Phase II,SBIR,DE-FOA-0001794,https://legacy.www.sbir.gov/sbirsearch/detail/1518709
Mirage Systems,Mirage Systems,02/21/2017,11/20/2017,"$205,145.00",Phase I,SBIR,DE-FOA-0001618,https://legacy.www.sbir.gov/sbirsearch/detail/1307847
Mirage Systems,Mirage Systems,,,"$363,967.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/236569
Mirage Systems,Mirage Systems,,,"$69,909.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/236573
Mirage Systems,Mirage Systems,,,"$97,561.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/236567
Mirage Systems,Mirage Systems,,,"$496,127.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/236563
Mirage Systems,Mirage Systems,,,"$49,154.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/236561
Mirage Systems,Mirage Systems,,,"$49,997.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/236565
Mirage Systems,Mirage Systems,,,"$56,308.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/236571
Mirage Systems,Mirage Systems,,,"$49,887.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/236575
Miragen Inc,Miragen Inc,,,"$50,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/236579
Miranda Laboratorytories,Miranda Laboratorytories,,,"$493,000.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/236589
Miranda Laboratorytories,Miranda Laboratorytories,,,"$50,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/236591
"MIRANDA, INC.","MIRANDA, INC.",05/13/2004,11/13/2004,"$69,940.00",Phase I,SBIR,2004.1,https://legacy.www.sbir.gov/sbirsearch/detail/236585
"MIRANDA, INC.","MIRANDA, INC.",,,"$55,036.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/236583
"MIRARI BIOSCIENCES, INC.","MIRARI BIOSCIENCES, INC.",,,"$199,938.00",Phase I,SBIR,PHS2006-2,https://legacy.www.sbir.gov/sbirsearch/detail/236599
"MIRARI BIOSCIENCES, INC.","MIRARI BIOSCIENCES, INC.",,,"$99,989.00",Phase I,SBIR,PHS2005-2,https://legacy.www.sbir.gov/sbirsearch/detail/236601
"MIRARI BIOSCIENCES, INC.","MIRARI BIOSCIENCES, INC.",,,"$98,981.00",Phase I,SBIR,PHS2004-2,https://legacy.www.sbir.gov/sbirsearch/detail/236597
"MIRARI BIOSCIENCES, INC.","MIRARI BIOSCIENCES, INC.",,,"$269,930.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/236595
MIRAVISTA DIAGNOSTICS LLC,MIRAVISTA DIAGNOSTICS LLC,08/01/2023,07/31/2026,"$999,212.00",Phase II,SBIR,PA22-176,https://legacy.www.sbir.gov/sbirsearch/detail/2511973
MIRAVISTA DIAGNOSTICS LLC,MIRAVISTA DIAGNOSTICS LLC,03/01/2021,02/28/2023,"$596,247.00",Phase I,SBIR,PA19-272,https://legacy.www.sbir.gov/sbirsearch/detail/2184629
MIRAVISTA DIAGNOSTICS LLC,MIRAVISTA DIAGNOSTICS LLC,08/03/2017,07/31/2019,"$582,312.00",Phase I,SBIR,PA16-302,https://legacy.www.sbir.gov/sbirsearch/detail/1322769
Naamira Biomedicals LLC,Naamira Biomedicals LLC,12/01/2021,10/31/2023,"$256,000.00",Phase I,SBIR,NSF 20-527,https://legacy.www.sbir.gov/sbirsearch/detail/2290295
Stacks Inc,Stacks Inc,,,"$47,164.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/316932
AEROGEL TECHNOLOGIES LLC,AEROGEL TECHNOLOGIES LLC,06/15/2020,05/31/2021,"$224,557.00",Phase I,STTR,,https://legacy.www.sbir.gov/sbirsearch/detail/1839597
"ASPEN AEROGELS, INC.","ASPEN AEROGELS, INC.",02/19/2013,,"$150,000.00",Phase I,SBIR,DE-FOA-0000715,https://legacy.www.sbir.gov/sbirsearch/detail/408796
"ASPEN AEROGELS, INC.","ASPEN AEROGELS, INC.",02/19/2013,,"$149,990.00",Phase I,SBIR,DE-FOA-0000715,https://legacy.www.sbir.gov/sbirsearch/detail/408814
"ASPEN AEROGELS, INC.","ASPEN AEROGELS, INC.",05/23/2013,11/23/2013,"$124,814.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/411517
"ASPEN AEROGELS, INC.","ASPEN AEROGELS, INC.",08/01/2013,07/31/2015,"$699,999.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/417131
"ASPEN AEROGELS, INC.","ASPEN AEROGELS, INC.",02/13/2012,08/13/2012,"$124,248.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/388486
"ASPEN AEROGELS, INC.","ASPEN AEROGELS, INC.",02/13/2012,08/13/2012,"$124,939.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/388702
"ASPEN AEROGELS, INC.","ASPEN AEROGELS, INC.",05/31/2012,,"$79,992.00",Phase I,SBIR,2012.1,https://legacy.www.sbir.gov/sbirsearch/detail/396511
"ASPEN AEROGELS, INC.","ASPEN AEROGELS, INC.",04/25/2012,,"$746,514.00",Phase II,SBIR,2010.3,https://legacy.www.sbir.gov/sbirsearch/detail/396797
"ASPEN AEROGELS, INC.","ASPEN AEROGELS, INC.",03/09/2012,05/09/2014,"$728,925.00",Phase II,SBIR,2010.2,https://legacy.www.sbir.gov/sbirsearch/detail/397293
"ASPEN AEROGELS, INC.","ASPEN AEROGELS, INC.",06/01/2011,08/31/2013,"$599,971.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/369679
"Delta Zee Solutions, L.L.C.","Delta Zee Solutions, L.L.C.",08/27/2020,03/01/2021,"$124,404.00",Phase I,SBIR,SBIR_20_P1,https://legacy.www.sbir.gov/sbirsearch/detail/1882099
"BRAIN PLASTICITY, INC.","BRAIN PLASTICITY, INC.",05/09/2014,04/30/2018,"$1,485,234.00",Phase II,SBIR,PA11-133,https://legacy.www.sbir.gov/sbirsearch/detail/1048645
"BRAIN PLASTICITY, INC.","BRAIN PLASTICITY, INC.",,,"$1,806,678.00",Phase II,SBIR,PAR12-073,https://legacy.www.sbir.gov/sbirsearch/detail/678926
"BRAIN PLASTICITY, INC.","BRAIN PLASTICITY, INC.",,,"$498,004.00",Phase I,SBIR,PA07-424,https://legacy.www.sbir.gov/sbirsearch/detail/368883
"BRAIN PLASTICITY, INC.","BRAIN PLASTICITY, INC.",,,"$686,014.00",Phase I,SBIR,PA08-071,https://legacy.www.sbir.gov/sbirsearch/detail/378908
"BRAIN PLASTICITY, INC.","BRAIN PLASTICITY, INC.",,,"$698,203.00",Phase I,SBIR,PHS2010-2,https://legacy.www.sbir.gov/sbirsearch/detail/15217
PLASTICITY INC,PLASTICITY INC,01/07/2019,01/07/2020,"$49,918.00",Phase I,SBIR,18.2,https://legacy.www.sbir.gov/sbirsearch/detail/1852569
PLASTICITY INC,PLASTICITY INC,08/09/2019,03/06/2021,"$748,186.00",Phase II,SBIR,18.2,https://legacy.www.sbir.gov/sbirsearch/detail/1861337
PLASTICITY INC,PLASTICITY INC,06/15/2018,11/30/2018,"$224,679.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1522245
PLASTICITY INC,PLASTICITY INC,07/27/2018,09/27/2018,"$49,918.00",Phase I,SBIR,18.2,https://legacy.www.sbir.gov/sbirsearch/detail/1947325
"Bashpole Software, Inc.","Bashpole Software, Inc.",01/25/2016,01/31/2018,"$1,500,000.00",Phase II,SBIR,2009.1,https://legacy.www.sbir.gov/sbirsearch/detail/1250189
"Bashpole Software, Inc.","Bashpole Software, Inc.",09/28/2015,12/28/2017,"$1,461,858.00",Phase II,SBIR,2009.2,https://legacy.www.sbir.gov/sbirsearch/detail/983507
"Bashpole Software, Inc.","Bashpole Software, Inc.",09/14/2011,12/22/2013,"$1,125,000.00",Phase II,SBIR,2011.2,https://legacy.www.sbir.gov/sbirsearch/detail/383965
"Bashpole Software, Inc.","Bashpole Software, Inc.",01/27/2010,09/30/2010,"$98,897.00",Phase I,SBIR,2009.2,https://legacy.www.sbir.gov/sbirsearch/detail/4829
"Bashpole Software, Inc.","Bashpole Software, Inc.",09/20/2010,09/30/2013,"$1,240,000.00",Phase II,SBIR,2009.1,https://legacy.www.sbir.gov/sbirsearch/detail/4831
"Bashpole Software, Inc.","Bashpole Software, Inc.",08/06/2009,03/04/2010,"$98,999.00",Phase I,SBIR,2009.1,https://legacy.www.sbir.gov/sbirsearch/detail/173786
"Ambay Immune Sensors And Controls, LLC","Ambay Immune Sensors And Controls, LLC",,,"$399,997.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1944391
Ascribe Bioscience Inc.,Ascribe Bioscience Inc.,07/25/2022,06/30/2023,"$299,999.00",Phase I,STTR,PA21-262,https://legacy.www.sbir.gov/sbirsearch/detail/2300003
Ascribe Bioscience Inc.,Ascribe Bioscience Inc.,03/10/2022,02/28/2025,"$1,989,388.00",Phase II,SBIR,PA20-260,https://legacy.www.sbir.gov/sbirsearch/detail/2336979
Ascribe Bioscience Inc.,Ascribe Bioscience Inc.,07/15/2020,06/30/2022,"$750,000.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1840613
Ascribe Bioscience Inc.,Ascribe Bioscience Inc.,04/01/2020,03/31/2021,"$252,130.00",Phase I,STTR,PA19-270,https://legacy.www.sbir.gov/sbirsearch/detail/1912407
Ascribe Bioscience Inc.,Ascribe Bioscience Inc.,02/01/2019,01/31/2020,"$224,923.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1584611
CVD MESOSCRIBE TECHNOLOGIES CORP,CVD MESOSCRIBE TECHNOLOGIES CORP,03/25/2021,03/25/2023,"$749,999.00",Phase II,SBIR,18.2,https://legacy.www.sbir.gov/sbirsearch/detail/2160979
CVD MESOSCRIBE TECHNOLOGIES CORP,CVD MESOSCRIBE TECHNOLOGIES CORP,01/23/2020,01/23/2022,"$749,506.00",Phase II,SBIR,18.2,https://legacy.www.sbir.gov/sbirsearch/detail/2055129
"Infoscribe Technologies, Ltd.","Infoscribe Technologies, Ltd.",,,"$740,966.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/191382
"Infoscribe Technologies, Ltd.","Infoscribe Technologies, Ltd.",,,"$99,462.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/191380
"Infoscribe Technologies, Ltd.","Infoscribe Technologies, Ltd.",,,"$750,000.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/191378
"Infoscribe Technologies, Ltd.","Infoscribe Technologies, Ltd.",,,"$80,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/191384
"MESOSCRIBE TECHNOLOGIES, INC.","MESOSCRIBE TECHNOLOGIES, INC.",10/14/2014,10/13/2016,"$747,589.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/885689
"MESOSCRIBE TECHNOLOGIES, INC.","MESOSCRIBE TECHNOLOGIES, INC.",06/20/2014,06/19/2015,"$122,904.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/702297
"MESOSCRIBE TECHNOLOGIES, INC.","MESOSCRIBE TECHNOLOGIES, INC.",05/23/2013,11/23/2013,"$124,999.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/411521
"MESOSCRIBE TECHNOLOGIES, INC.","MESOSCRIBE TECHNOLOGIES, INC.",02/13/2012,08/13/2012,"$125,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/388406
"MESOSCRIBE TECHNOLOGIES, INC.","MESOSCRIBE TECHNOLOGIES, INC.",08/08/2012,08/07/2014,"$999,998.00",Phase II,SBIR,DE-FOA-0000676,https://legacy.www.sbir.gov/sbirsearch/detail/390433
"MESOSCRIBE TECHNOLOGIES, INC.","MESOSCRIBE TECHNOLOGIES, INC.",02/01/2012,,"$100,000.00",Phase I,SBIR,2011.2,https://legacy.www.sbir.gov/sbirsearch/detail/394073
"MESOSCRIBE TECHNOLOGIES, INC.","MESOSCRIBE TECHNOLOGIES, INC.",06/01/2011,11/30/2013,"$600,000.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/369625
"MESOSCRIBE TECHNOLOGIES, INC.","MESOSCRIBE TECHNOLOGIES, INC.",02/18/2011,09/29/2011,"$100,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/371635
"MESOSCRIBE TECHNOLOGIES, INC.","MESOSCRIBE TECHNOLOGIES, INC.",06/17/2011,05/16/2012,"$150,000.00",Phase I,SBIR,DE-FOA-0000413,https://legacy.www.sbir.gov/sbirsearch/detail/372954
"MESOSCRIBE TECHNOLOGIES, INC.","MESOSCRIBE TECHNOLOGIES, INC.",01/24/2011,,"$356,517.00",Phase II,SBIR,2009.1,https://legacy.www.sbir.gov/sbirsearch/detail/384811
"SCRIBE BIOSCIENCES, INC.","SCRIBE BIOSCIENCES, INC.",08/01/2023,07/31/2024,"$300,000.00",Phase I,SBIR,PA22-176,https://legacy.www.sbir.gov/sbirsearch/detail/2510217
"SCRIBE BIOSCIENCES, INC.","SCRIBE BIOSCIENCES, INC.",09/07/2022,08/31/2023,"$349,997.00",Phase I,SBIR,PA21-259,https://legacy.www.sbir.gov/sbirsearch/detail/2342157
"SCRIBE BIOSCIENCES, INC.","SCRIBE BIOSCIENCES, INC.",02/07/2020,08/06/2021,"$225,000.00",Phase I,STTR,PA18-575,https://legacy.www.sbir.gov/sbirsearch/detail/1909827
"SCRIBE BIOSCIENCES, INC.","SCRIBE BIOSCIENCES, INC.",02/01/2019,07/31/2019,"$225,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1585105
"SCRIBE BIOSCIENCES, INC.","SCRIBE BIOSCIENCES, INC.",09/01/2019,02/28/2021,"$350,000.00",Phase I,SBIR,PA18-574,https://legacy.www.sbir.gov/sbirsearch/detail/1685029
"SCRIBE BIOSCIENCES, INC.","SCRIBE BIOSCIENCES, INC.",04/20/2018,07/31/2019,"$280,000.00",Phase I,SBIR,PA17-303,https://legacy.www.sbir.gov/sbirsearch/detail/1567607
"SCRIBE BIOSCIENCES, INC.","SCRIBE BIOSCIENCES, INC.",03/07/2018,02/11/2019,"$220,661.00",Phase I,SBIR,2017.2,https://legacy.www.sbir.gov/sbirsearch/detail/1589231
